"SKUID","Description","QTY Sold","Total","Vat","Discount"
"999","Prescriptions Nhs","33","326.70","0.00","0.00"
"998","Prescriptions Private","5","144.88","0.00","0.00"
"5016298153798","Salivix 50 Sf Pastilles","3","19.38","3.23","0.00"
"5012616267659","SOLPADEINE MAX 24","3","27.21","4.53","0.00"
"5012616267994","SOLPADEINE MAX SOL 24","3","25.50","4.26","0.00"
"5012616268007","SOLPADINE PLUS 24","3","21.81","3.63","0.00"
"5010724515068","Sterimar Isotonic Nasal Spry 100ml","1","6.79","1.13","0.00"
"4003455003240","SULA LIQUORICE DROPS SF","1","1.15","0.19","0.00"
"5060100930206","SURESIGN","1","2.49","0.42","0.00"
"7322540886252","Tena For Men Pants Level4 x8","1","8.50","0.00","0.00"
"4030571004349","Viscotears Liquid Gel","1","4.72","0.79","0.00"
"5054563908087","VOLTAROL EMULGEL gel 2.32% 30g ","1","7.69","1.28","0.00"
"5012131743003","Voltarol Paineze Emulgel 30g","1","5.79","0.97","0.00"
"5099514400142","WATER WIPES","2","5.72","0.96","0.00"
