"SKUID","Description","QTY Sold","Total","Vat","Discount"
"809958002018","MEDIHONEY","2","17.70","2.96","0.00"
"5099186008721","PARACETAMOL","2","6.90","1.16","0.00"
"7322540574838","TENA unisex pants maxi medium 10","2","33.90","0.00","0.00"
"5708932006910","Compeed Medium Blister Plasters","2","11.96","2.00","0.00"
"4005800044427","Eplast Fab/wsh/proof18s","2","5.26","0.88","0.00"
"5060209110172","Epsom Salt Bath","2","11.98","2.00","0.00"
"5060464500190","Ibuprofen 400mg Tablets 24TAB","2","5.58","0.94","0.00"
"5029053573717","KLEENEX allergy comfort tissues  56","4","8.00","1.32","0.00"
"5000223414627","Melolin Dressing Pads 10x10cm","4","18.72","3.12","0.00"
"999","Prescriptions Nhs","100","990.00","0.00","0.00"
