"SKUID","Description","QTY Sold","Total","Vat","Discount"
"5000283661924","Dulcolax 5mg Tabs","4","24.80","4.12","0.00"
"5033847002468","EARCALM","4","35.96","6.00","0.00"
"4005800230721","Eplast Finger Strips 16s","4","13.96","2.32","0.00"
"5021691260240","FENBID GEL 5%","4","11.60","1.92","0.00"
"5018632254321","FINGER & TOE STRAPPING","4","14.20","2.36","0.00"
"8700216596848","FIXODENT denture adhesive cream complete fresh 70g","4","18.00","3.00","0.00"
"5018632286742","FLANNELS","4","9.96","1.68","0.00"
"6921756492434","FLOWFLEX lateral flow test kits  5","4","36.00","6.00","0.00"
"5052197013405","Fresh Step Shoe Spray","4","15.96","2.68","0.00"
"5017353506481","GALPHARM treathay tablets f/c 120mg  30","4","27.96","4.68","0.00"
"769503638027","GAUZE SWABS","4","53.76","8.96","0.00"
"5011417581803","GAVISCON DOUBLE ACTION liquid mixed berries 325mg/500mg/213mg 150ml","4","23.96","4.00","0.00"
"50658053","Halls Cherry","8","6.80","1.12","0.00"
"96043509","Halls Citrus sf","4","3.40","0.56","0.00"
"5034660508021","Halls Soothers Peach","4","3.40","0.56","0.00"
"5034660508038","Halls Soothers S/Berry","4","3.40","0.56","0.00"
"7350087736747","HC45 HYDROCORTISONE CREAM","4","23.96","4.00","0.00"
"5016379291883","IBULEVE max strength pain relief gel 10% 50g","4","32.00","5.32","0.00"
"5060464500213","IBUPROFEN 400MG TABLETS","4","23.96","4.00","0.00"
"5060057403136","IBUPROFEN AMD CODEINE","16","135.84","22.72","0.00"
"5030104005125","JAKEMANS menthol lozenges menthol & eucalyptus 73g","4","3.96","0.68","0.00"
"5030104004920","JAKEMANS menthol sweets throat & chest 41g","8","7.92","1.36","0.00"
"5018632304088","KIDS HOT COLD COMPRESS","4","35.96","6.00","0.00"
"5016870225868","KINETIK BLOODGLUCOSE MONITOR","4","99.96","16.68","0.00"
"5016298990973","Laxido Orange (keep)","4","23.68","3.96","0.00"
"5060858200095","LEVONORGESTREL 1.5MG TAB","4","80.00","13.32","0.00"
"5010441013663","Magnesium & Vitamin B6 Tablets","4","8.00","1.32","0.00"
"809958002018","MEDIHONEY","16","141.60","23.60","0.00"
"5060126090366","MELBOURNE SPRING WATER","4","4.00","0.68","0.00"
"5000223414740","MELOLIN ADHESIVE low-adhesive absorbent dressing pads consumer/OTC pack  8.3cm x 6cm 5","4","14.16","2.36","0.00"
"5000347062193","Night Nurse 160ml","4","35.96","4.80","7.20"
"5054563062574","Night Nurse Capsules 10","4","28.64","4.76","0.00"
"5012616291654","NYTOL ONE A NGT 20 TABLETS","8","65.52","10.96","0.00"
"5011309115710","OPTICROM HAYFEVER 2%","4","23.96","4.00","0.00"
"50483488","OPTREX BLOODSHOT EYE DROPS 10ml","4","19.96","3.32","0.00"
"5052197053623","OPTREX eye drops hayfever relief 2% 10ml","4","25.96","4.32","0.00"
"50483464","Optrex Infected Eye Drops","12","95.88","15.96","0.00"
"5021265249282","OSTEOCARE tablets 25ug  30","4","21.80","3.64","0.00"
"3574661316123","OVEX SUSPENSION FAMILY PK 30ml","8","127.92","21.32","0.00"
"5054563125491","PANADOL","4","8.00","1.32","0.00"
"5055565744710","paracetamol 500mg","4","27.80","4.64","0.00"
"5038483000076","Paramol Ets 24 Tabs","4","33.96","5.68","0.00"
"4084500846548","PeptO-Bismol 120ml","4","13.80","2.32","0.00"
"5000198136401","POLI-GRIP denture fixative cream ultra hold & neutral tasting 40g","8","31.36","5.20","0.00"
"999","Prescriptions Nhs","92","910.80","0.00","0.00"
"998","Prescriptions Private","4","215.80","0.00","0.00"
"5016379320019","Salactol Paint 15ml","4","10.96","1.84","0.00"
"5038483491676","Scholl Toenail Scissors","4","31.96","5.32","0.00"
"4056800781232","Silvikrin Hairspray Maximum Hold 250ml","4","10.76","1.80","0.00"
"5010123710293","Sinutab Tablets 15s","4","25.96","4.32","0.00"
"5039139011903","SKIN CLOSURE STRIPS","4","11.96","2.00","0.00"
"5012616267659","SOLPADEINE MAX 24","4","36.28","6.04","0.00"
"5012616268007","SOLPADINE PLUS 24","4","29.08","4.84","0.00"
"5011417566329","Steradent Act Fresh 30 Tabs","4","5.20","0.88","0.00"
"3331300097382","Sterimar Congest Rlf Spy 50ml","4","19.96","3.32","0.00"
"5012674061381","STUGERON 15 TABS","4","21.16","3.52","0.00"
"5017007601326","SUDOCREM","4","43.16","7.20","0.00"
"5024874015361","VALUPAK MULTIVIT 50 one-a-day tablets","4","5.92","1.00","0.00"
"5024874017051","Valupak Omega 3 Fish Oiul Caps 90S","4","22.04","3.68","0.00"
"5024874015071","Valupak Vit E 100iu 30 Caps","4","5.92","1.00","0.00"
"42182634","Vaseline Petro Jelly 100ml","4","7.96","1.32","0.00"
"5000347016356","Zovirax Cold Sore Crm Pmp 2g","4","35.96","6.00","0.00"
