"SKUID","Description","QTY Sold","Total","Vat","Discount"
"5060135170684","Ferrous Fumarate 210mg Tablets","2","8.28","1.38","0.00"
"6921756492434","FLOWFLEX lateral flow test kits  5","2","18.00","3.00","0.00"
"5017007052302","Fluconazole 150mg Capsule","1","3.99","0.67","0.00"
"5017353506474","GALPHARM treathay tablets f/c 120mg  10","2","7.98","1.33","0.00"
"5017353506481","GALPHARM treathay tablets f/c 120mg  30","1","6.99","1.17","0.00"
"5010605829017","GERMOLENE ANTISEPT CREAM 30g","1","3.20","0.53","0.00"
"7702018980932","Gillette Foam Classic Sens 200ml","2","3.10","0.52","0.00"
"5030104004920","JAKEMANS menthol sweets throat & chest 41g","1","0.99","0.17","0.00"
"3574661087290","Johnsons Face Care Face Care Makeup Be Extra Sensitive Wipes","1","3.30","0.50","0.33"
"5029053569857","KLEENEX balsam regular  64","1","2.25","0.38","0.00"
"5016298990973","Laxido Orange (keep)","1","5.92","0.99","0.00"
"5018632246951","LENS CLEANING WIPES","1","2.99","0.50","0.00"
"5000223414658","MELOLIN 5CMX5CM","1","2.10","0.35","0.00"
"5000223414627","Melolin Dressing Pads 10x10cm","1","4.68","0.78","0.00"
"5000223421397","Melolin Single 10x10","5","2.80","0.47","0.00"
"7323190254859","MEPORE DRESSING 9X20CM/3.6X8IN","1","1.00","0.17","0.00"
"991","MISC","3","6.29","1.05","0.00"
"309975122114","MITCHUM MEN","1","3.42","0.57","0.00"
"5018632024108","MURRAYS clippers toe nail","1","2.59","0.43","0.00"
"5023652331228","Na Garlic Pearls 90s","1","7.95","1.33","0.00"
"8718053571874","Nailner Fungal Nail Infection Brush 5ml Brush","1","19.99","3.33","0.00"
"5054563062574","Night Nurse Capsules 10","1","7.16","1.19","0.00"
"4062981021913","NUMARK IBUPROFEN 400MG 48S","1","7.69","1.28","0.00"
"5000158100589","Nurofen Child Strwbry 100ml","1","4.25","0.71","0.00"
"5000158101081","Nurofen Exp Liq Cap 20 Liquid Capsules  400mg","1","9.99","1.67","0.00"
"5011417589229","NUROFEN PLUS IBUPROFEN.CODEINE 24TAB","2","19.60","3.26","0.00"
"5704947002688","Okeefes Working Hnds 85g","1","8.99","1.50","0.00"
"5000477233968","Olbas Inhaler 695mg","1","3.29","0.55","0.00"
"3574661316123","OVEX SUSPENSION FAMILY PK 30ml","1","15.99","2.67","0.00"
"5060057403273","PARACETAMOL","1","1.50","0.25","0.00"
"5015201009610","PARACETAMOL EFFERVESCENT TABLETS","1","4.10","0.68","0.00"
"5054563009814","Pirinase Hayfever Nasal Spray 60dse","1","9.50","1.58","0.00"
"5055382305958","POCKET TISSUES","1","1.49","0.25","0.00"
"999","Prescriptions Nhs","51","504.90","0.00","0.00"
"998","Prescriptions Private","2","152.97","0.00","0.00"
"5018632001628","SAFE & SOUND medicine organisers 7 day pill box reminder","1","1.39","0.23","0.00"
"5010123710293","Sinutab Tablets 15s","1","6.49","1.08","0.00"
"5012616267994","SOLPADEINE MAX SOL 24","1","8.50","1.42","0.00"
"3331300097221","Sterimar Nasal Isotonic Spry 50ml","1","4.29","0.72","0.00"
"5012674061381","STUGERON 15 TABS","1","5.29","0.88","0.00"
"96073964","TEA TREE OIL","1","2.99","0.50","0.00"
"7322540770339","TENA MEN PROTECTIVE SHIELD","1","4.49","0.00","0.00"
"5011309021516","Virasoothe Spry Gel 60ml","1","10.49","1.75","0.00"
"5039139011927","WATER RESISTANT PLASTERS 40","1","2.99","0.50","0.00"
