"SKUID","Description","QTY Sold","Total","Vat","Discount"
"5060057403136","IBUPROFEN AMD CODEINE","4","33.96","5.68","0.00"
"5012748615328","MOVICOL PLAIN tubular stick pads powder sachet 13.1250g/0.0502g/0.3508g/0.1786g  30","2","30.92","5.16","0.00"
"5011417589229","NUROFEN PLUS IBUPROFEN.CODEINE 24TAB","6","58.80","9.78","0.00"
"5060025370019","Orajel Dental Gel10% 5.3g","2","9.58","1.60","0.00"
"998","Prescriptions Private","6","110.88","0.00","0.00"
"96183458","Anbesol Liquid 15ml","2","11.30","1.88","0.00"
"5011784050414","Dentinox Colic Drps +syr 100ml With Syringe  21mg/2.5ml","2","7.00","1.16","0.00"
"5000167002126","Femfresh Deo Spray 125ml","2","5.54","0.92","0.00"
"5010724526149","Femfresh Wipes 25s","2","5.98","1.00","0.00"
"7311620012988","LAMISIL 1% CREAM","2","13.20","2.20","0.00"
"5055144200941","Loratadine 5mg/5ml Syrup","2","5.10","0.86","0.00"
"5011417573266","NUROFEN FOR CHILDREN oral suspension strawberry flavour 7-12 years 200mg/5ml 100ml ","4","28.40","4.72","0.00"
"7350087736389","E45 lotion spray daily 200ml","2","12.98","2.16","0.00"
"809958002414","MEDIHONEY DERMA CREAM","2","21.80","3.64","0.00"
"5014107075231","OPTICLEAR LENS WIPES","2","2.00","0.34","0.00"
"5060057402153","ALMUS sleep aid tablets 50mg  20","2","10.98","1.84","0.00"
"4015400731535","Always Sensitive Norm 16s","2","3.10","0.00","0.62"
"5030451003454","Cetraben Cream 500g","2","22.96","3.82","0.00"
"9001375996494","Cow/gate Instant Carobel 135g Instant Carobel","4","17.40","0.00","0.00"
"5016379296703","Iglu Pastilles S/free Past 24s","2","12.24","2.04","0.00"
"6003058068439","KEDLEY FABRIC ARM POUCH M/L","2","13.98","2.34","0.00"
"21022401","NHS Pre-Payment Certificate","2","64.10","10.68","0.00"
"5012674049907","Ovex Family Pack 4 Tabs","2","26.58","4.44","0.00"
"5017123055232","Paracetamol Caplets 32","4","6.00","1.00","0.00"
"5012616267659","SOLPADEINE MAX 24","4","36.28","6.04","0.00"
"5031550000870","SPA BODY SCRUB 200ML","2","15.00","2.50","0.00"
"4008666210609","ALPECIN shampoo double effect 200ml","2","23.80","3.96","0.00"
"5012654110023","Carnation Corn Cap Plasters","2","8.50","1.42","0.00"
"01050361000030041728","CLINIPORE SURGICAL TAPE","4","5.16","0.88","0.00"
"5017353503251","Galpharm Cold Sore Crm 2g Cold Sore Cream  5% W/w","2","5.98","1.00","0.00"
"5014124384040","GLYCEROL 4G SUPP","2","7.98","1.34","0.00"
"5011842107128","MAC sore throat lozenges honey & lemon flavour  12","2","2.84","0.48","0.00"
"5031550002362","SHOWER OIL","2","19.00","3.16","0.00"
"5099802150117","Vaselne Lip Therapy Org 20g","4","7.72","1.28","0.00"
"5051562030603","Voltarol 12hr EmugeL-P 50g","2","23.98","4.00","0.00"
"5060057402856","ALMUS hayfever & allergy relief tablets 10mg  30","2","4.98","0.84","0.00"
"5039139011965","ALVITA surgical dispensing aids pill cutter","2","5.98","1.00","0.00"
"731124402912","BIOFREEZE SPRAY","2","21.58","3.60","0.00"
"5060057402931","CO CODAMOL","2","7.98","1.34","0.00"
"5055382305378","COTTONBUDS","2","2.58","0.44","0.00"
"5060464500213","IBUPROFEN 400MG TABLETS","2","11.98","2.00","0.00"
"5055172213098","INFARED EAR THERMOMETER","2","49.80","8.30","0.00"
"50483464","Optrex Infected Eye Drops","2","15.98","2.66","0.00"
"5054563022592","SENSODYNE toothpaste rapid relief white 75ml","2","10.00","1.66","0.00"
"5055382306757","ALMUS tickly cough syrup 0.75mg/5ml 200ml","2","7.98","1.34","0.00"
"4015630008681","Aviva","0","0.00","0.00","0.00"
"5031413979961","COCONUT LIP BALM","2","3.98","0.66","0.00"
"5017289002316","FACIAL WIPES ","6","6.00","1.00","0.00"
"5021730021139","HYDROCORTISONE CREAM 1%","2","16.38","2.74","0.00"
"5029053569857","KLEENEX balsam regular  64","2","4.50","0.76","0.00"
"5060057403518","LORATADINE 10MG","4","14.92","2.48","0.00"
"5054563197610","PANADOL PERIOD PAIN tablets 65mg/500mg  16","2","6.98","1.16","0.00"
"5000198522501","Piriton Syrup 2mg/5ml 150ml","4","23.96","4.00","0.00"
