"SKUID","Description","QTY Sold","Total","Vat","Discount"
"999","Prescriptions Nhs","68","673.20","0.00","0.00"
"998","Prescriptions Private","8","64.00","0.00","0.00"
"5055172213104","PROBE COVERS","4","6.36","1.08","0.00"
"5010605295256","Rennie Tabs 24 Peppermint","4","12.36","2.08","0.00"
"5000309007316","ROBITUSSIN CHESTY CGH 250ml","4","33.96","5.68","0.00"
"5011309018110","SAVLON 15G","4","7.16","1.20","0.00"
"5000288301160","Scholl Corn Removal Plasters","4","13.96","2.32","0.00"
"5000288309005","Scholl Verruca Rem System","4","17.96","3.00","0.00"
"8699568523773","SILVIKRIN hairspray power extreme hold 75ml","4","7.96","1.32","0.00"
"5012616267994","SOLPADEINE MAX SOL 24","4","34.00","5.68","0.00"
"5012674061381","STUGERON 15 TABS","4","21.16","3.52","0.00"
"3574660606027","SUDAFED DECONG TABS 12s","4","19.16","3.20","0.00"
"5391513951879","SYNDOL tablets 30mg/10mg/5mg/450mg  10","4","18.36","3.08","0.00"
"5060110227402","TEA TREE CLENSING WIPES 25","12","12.00","2.00","0.00"
"7317400026787","TEPE interdental brushes yellow 0.7mm 6","4","17.20","2.88","0.00"
"5014713100105","Tiger Balm White 19g","4","23.96","4.00","0.00"
"6009547616204","TUBULAR SUPPORT BANDAGE B","4","19.96","3.32","0.00"
"5024874015040","Valupak Multivit/iron Tabs 50 Tablets","4","5.92","1.00","0.00"
"5024874017051","Valupak Omega 3 Fish Oiul Caps 90S","4","22.04","3.68","0.00"
"4030571004349","Viscotears Liquid Gel","8","37.76","6.28","0.00"
"033984031807","VITAMIN B12 100UG","4","15.00","2.52","0.00"
"5051562033802","voltarol 12hr gel","4","77.96","13.00","0.00"
