"SKUID","Description","QTY Sold","Total","Vat","Discount"
"5024874032061","Valupak Vit D3 1000iu 60s","16","18.24","3.04","0.00"
"5055382306757","ALMUS tickly cough syrup 0.75mg/5ml 200ml","4","15.96","2.68","0.00"
"5011309020212","Calamine Lotion 200ml","4","13.16","2.20","0.00"
"01050605378103311728","CANESTEN CREAM 2%","4","42.36","7.08","0.00"
"5000394105485","DURACELL PLUS 9V","8","20.72","3.44","0.00"
"5017289002439","FACIAL WIPES ULTRA SENSITIVE","4","4.00","0.68","0.00"
"5011309267013","IBUPROFEN 200MG 24S","4","5.96","1.00","0.00"
"5030104005125","JAKEMANS menthol lozenges menthol & eucalyptus 73g","4","3.96","0.68","0.00"
"5029053581514","KLEENEX balsam extra large compact  40","4","9.00","1.52","0.00"
"4987072011157","Koolnsoothe Child 4","4","10.80","1.80","0.00"
"7350133960096","OTOVENT GLUE EAR TREATMENT","4","47.96","6.40","9.60"
"5000198522501","Piriton Syrup 2mg/5ml 150ml","8","47.92","8.00","0.00"
"1210001147140","VIAGRA 8 TABLETS ","4","155.96","26.00","0.00"
"5017289001722","4 IN 1 FACIAL CLEANSING WIPES","8","8.00","1.36","0.00"
"5018632211683","FABRIC PLASTERS","4","9.56","1.60","0.00"
"5012617021021","Ferrous Sulphate 100s 200mg","4","23.96","4.00","0.00"
"3574661669977","HERBAL CHESTY COUGH","4","26.00","4.32","0.00"
"5000347062193","Night Nurse 160ml","8","71.92","12.00","0.00"
"999","Prescriptions Nhs","108","1069.20","0.00","0.00"
"5061017271444","SILEX covid self test  1","4","9.96","1.68","0.00"
"5013965704666","Vicks First Def Nasal Spry 15ml","4","30.60","5.12","0.00"
