"SKUID","Description","QTY Sold","Total","Vat","Discount"
"7610700001417","RICOLA soothe & clear honey lemon & echinacea 75g ","4","5.96","1.00","0.00"
"5018632116087","SAFE & SOUND medicine organisers 7 day pill box am / pm","4","33.96","5.68","0.00"
"5018632012655","SAFE SOUND NIT COMB","4","5.40","0.92","0.00"
"5011417585252","SCHOLL foot treatment blister plasters large heel  5","4","15.96","2.68","0.00"
"5000288309005","Scholl Verruca Rem System","4","17.96","3.00","0.00"
"5012616267659","SOLPADEINE MAX 24","4","36.28","6.04","0.00"
"5012616267994","SOLPADEINE MAX SOL 24","8","68.00","11.36","0.00"
"5000158106208","Strepsils Extra Triple Action Cherry Lozenges","4","23.56","3.92","0.00"
"5000158101364","Strepsils S/berry Sf 36s","4","23.56","3.92","0.00"
"5012674061381","STUGERON 15 TABS","4","21.16","3.52","0.00"
"6009547616204","TUBULAR SUPPORT BANDAGE B","4","19.96","3.32","0.00"
"5060018880037","Ultra Ch/septic Hny&lmn 15ml","4","24.60","4.12","0.00"
"5024874015422","Valupak Effervescent Vit C","4","9.60","1.60","0.00"
"5060537818108","VOLTAROL 13 HOUR PAIN RELIEF","4","77.96","13.00","0.00"
"5054563028549","Voltarol Heat Patch Non Medicated","4","23.16","3.88","0.00"
"5017007600176","WINDEZE 20S GEL","4","19.96","3.32","0.00"
"6009547616181","WRIST & THUMB SPLINT RIGHT","4","75.96","12.68","0.00"
"5060104170707","Yes Vm Vag Moist 100ml","4","47.96","8.00","0.00"
"5054563059918","ZOVIRAX COLD SORE CREAM","4","33.96","5.68","0.00"
