"SKUID","Description","QTY Sold","Total","Vat","Discount"
"5060057403136","IBUPROFEN AMD CODEINE","4","33.96","5.68","0.00"
"5060057402887","Lactulose 3.3g/5ml Oral Solusion","2","12.58","2.10","0.00"
"5012616291654","NYTOL ONE A NGT 20 TABLETS","2","16.38","2.74","0.00"
"010181041877","Palmers F/f 250ml","2","9.98","1.66","0.00"
"998","Prescriptions Private","2","396.00","0.00","0.00"
"5012616268007","SOLPADINE PLUS 24","2","14.54","2.42","0.00"
"3331300097221","Sterimar Nasal Isotonic Spry 50ml","2","8.58","1.44","0.00"
"9341394002265","AEROFILMPLUS waterproof island dressing 6cm x 7cm 3","2","12.10","2.02","0.00"
"5060057402153","ALMUS sleep aid tablets 50mg  20","4","21.96","3.68","0.00"
"5024071310115","CO-Codamol 32s","2","7.98","1.34","0.00"
"4005800279751","FABRIC 1M BY 6CM","2","8.98","1.50","0.00"
"5011309010213","Olive Oil","2","7.98","1.34","0.00"
"5012674049907","Ovex Family Pack 4 Tabs","4","53.16","8.88","0.00"
"5012616267659","SOLPADEINE MAX 24","2","18.14","3.02","0.00"
"5024874032061","Valupak Vit D3 1000iu 60s","2","2.28","0.38","0.00"
"5028763007598","WISDOM TRIPLE PACK ","2","2.98","0.50","0.00"
"5010441073087","NUMARK first aid plasters assorted fabric  24","2","3.18","0.54","0.00"
"5023497333326","Peptac Liquid","2","11.84","1.98","0.00"
"7322542133569","TENA unisex pants night plus x large 10","2","27.90","0.00","0.00"
"5010724531044","Anusol Suppositories 12s","2","8.98","1.50","0.00"
"5012654110023","Carnation Corn Cap Plasters","2","8.50","1.42","0.00"
"96186886","Chapstick Cherry","2","2.98","0.50","0.00"
"5060959780083","COVID-19 ANTIGEN","2","18.00","3.00","0.00"
"5011309016116","Covonia Throat Spray 30ml","2","18.00","3.00","0.00"
"5060035247127","Difflam Spray 30ml","2","16.98","2.84","0.00"
"5031413919974","FACE FACTS MUD MASK CUCUMBER","4","4.00","0.66","0.00"
"5016379270000","Otex Ear Drops 5%","2","11.20","1.86","0.00"
"5018632002199","SAFE & SOUND medicine organisers weekly pill organiser","2","13.98","2.34","0.00"
"5012616267994","SOLPADEINE MAX SOL 24","8","68.00","11.36","0.00"
"5060057402856","ALMUS hayfever & allergy relief tablets 10mg  30","2","4.98","0.84","0.00"
"3574660123081","Aveeno Daily Moist Crm 100ml","2","13.60","2.26","0.00"
"7622210412539","Halls Soothers Honey&lemon 10 Honey And Lemon","4","3.40","0.56","0.00"
"5000158064089","LEMSIP MAX COLD/FLU CAPS 16s","2","8.98","1.50","0.00"
"50483464","Optrex Infected Eye Drops","2","15.98","2.66","0.00"
"5425010090028","PAPER MINTS","2","3.38","0.56","0.00"
"8445484469219","STITCH BASEBALL CAP","2","10.98","1.84","0.00"
"6921756492427","1LFT","2","4.98","0.84","0.00"
"5012616291715","Beconase H/fever Ad100 Spray","2","15.98","2.66","0.00"
"5060204164026","Maloff Protect Tabs 24s","2","93.60","15.60","0.00"
"991","MISC","6","12.16","2.02","0.00"
"5000347062193","Night Nurse 160ml","2","17.98","3.00","0.00"
"999","Prescriptions Nhs","90","891.00","0.00","0.00"
"5028763012226","WISDOM toothpaste active whitening charcoal 100ml","2","5.98","1.00","0.00"
