"SKUID","Description","QTY Sold","Total","Vat","Discount"
"5054563076137","Piriton Allergy Tabs 4mg 60 Allergy Tablets  4mg","4","33.96","5.68","0.00"
"5018632132728","SAFE & SOUND thermometer rigid digital  ","4","29.96","5.00","0.00"
"5010123710293","Sinutab Tablets 15s","8","51.92","8.64","0.00"
"5028763012707","WISDOM toothpaste active whitening instant bright 75ml","4","15.96","2.68","0.00"
"https://kedley.co/pa","WRIST SPLINT","4","51.96","8.68","0.00"
"5060057401910","ALMUS erectile dysfunction relief tablets f/c 50mg  8","4","107.96","18.00","0.00"
"5030451003669","Cetraben Emollient Cream","8","60.88","10.16","0.00"
"5000347037689","Corsodyl M/wash Alc Free 300ml","4","23.40","3.92","0.00"
"5016298990973","Laxido Orange (keep)","4","23.68","3.96","0.00"
"5017289002583","LITTLE HEROES BBY WIPES","4","8.00","1.32","0.00"
"5012616267659","SOLPADEINE MAX 24","8","72.56","12.08","0.00"
"5024874032061","Valupak Vit D3 1000iu 60s","4","4.56","0.76","0.00"
"5099151007636","Colofac Ibs 15 Tabs","4","20.40","3.40","0.00"
"5000223414627","Melolin Dressing Pads 10x10cm","8","37.44","6.24","0.00"
"4062981021890","NUMARK IBUPROFEN 400MG 24S","4","19.96","3.32","0.00"
"999","Prescriptions Nhs","92","910.80","0.00","0.00"
"8001090705662","TAMPAX compak tampons super  18","4","13.96","0.00","0.00"
"01040521991414281124","ZETUVIT 20CMX20CM","36","36.00","6.00","0.00"
"5055158013216","Epaderm Cream 50g","4","13.96","2.32","0.00"
"5030104005088","JAKEMANS menthol lozenges honey & lemon 73g","8","7.92","1.36","0.00"
"5000158106529","Nurofen Joint&back Max Tabs 512mg 24 Tablets","4","39.96","6.68","0.00"
"5018632274749","SAFE&SOUND STER ADHESIVE WATERPROOF","16","16.00","2.72","0.00"
"5012616267994","SOLPADEINE MAX SOL 24","36","306.00","51.12","0.00"
"5060057402931","CO CODAMOL","20","79.80","13.40","0.00"
"5018632147722","COMPACT MIRROR  ","4","7.96","1.32","0.00"
"5391513951794","DIORALYTE oral powder sachets natural 0.53g/3.56g/0.30g/0.47g  6","4","19.96","3.32","0.00"
"5392000104266","Optase Tto Lid Wipes","4","39.80","6.64","0.00"
"50483464","Optrex Infected Eye Drops","4","31.96","5.32","0.00"
"5425010090028","PAPER MINTS","4","6.76","1.12","0.00"
"5011417579039","Senokot Liq 150ml","4","27.96","4.68","0.00"
"5039139011903","SKIN CLOSURE STRIPS","4","11.96","2.00","0.00"
"9341394000407","AEROPLAST transparent standard strip  50","4","10.52","1.76","0.00"
"5391513951718","ANTHISAN BITE & STING cream 2% 20g","4","21.96","3.68","0.00"
"083078007133","CARMEX PEACH & MANGO","4","13.96","2.32","0.00"
"5011309048315","CETRABEN cream 475ml","4","67.96","11.32","0.00"
"50184262","Dextro Energy B/currant 47g","8","6.32","0.00","0.00"
"5000223414658","MELOLIN 5CMX5CM","4","8.40","1.40","0.00"
"7323190198351","Mepore Dressing 7x8cm","20","7.00","1.20","0.00"
"5054563062574","Night Nurse Capsules 10","4","28.64","4.76","0.00"
"4056800781263","Silvikrin H/spray Max Firm Hold 250ml","4","10.76","1.80","0.00"
"5011417592441","STREFEN HONEY & LEMON","4","27.96","4.68","0.00"
"42182658","Vaseline Petro Jelly 250ml","4","11.20","1.88","0.00"
