"SKUID","Description","QTY Sold","Total","Vat","Discount"
"5011417566299","Dettol Hand Hygiene Gel","4","7.20","1.20","0.00"
"27122301","DISPENSARY SALE","4","5.16","0.88","0.00"
"7350087736839","E45 PUMP CREAM","4","63.96","10.68","0.00"
"60018793","Elastoplast Roll Plaster","8","29.92","4.96","0.00"
"5011309020915","Eurax Crm 100g Tube Cream  10%","4","35.96","6.00","0.00"
"96190968","EURAX HC CREAM","4","19.96","3.32","0.00"
"5010605208201","Feminax Express 342mg 16 Tabs","4","20.36","3.40","0.00"
"5017931257057","FOSTER & GRANT 2.50","4","48.00","8.00","0.00"
"5017353506481","GALPHARM treathay tablets f/c 120mg  30","4","27.96","4.68","0.00"
"5010605829024","Germoline Antiseptic Crm 55g","4","15.56","2.60","0.00"
"5034660508021","Halls Soothers Peach","4","3.40","0.56","0.00"
"5031676000754","Hydrocortisone 1% Cream","4","32.76","5.48","0.00"
"5055382308263","IBUPROFEN 400MG","4","11.16","1.88","0.00"
"5060464500213","IBUPROFEN 400MG TABLETS","4","23.96","4.00","0.00"
"5060464500190","Ibuprofen 400mg Tablets 24TAB","4","11.16","1.88","0.00"
"5060057403136","IBUPROFEN AMD CODEINE","4","33.96","5.68","0.00"
"5027097901176","Imodium Caps 2mg 6 Tabs","4","16.72","2.80","0.00"
"5027097407319","Imodium Instants 6","4","21.56","3.60","0.00"
"5025404001991","INFACARE BABYBATH","4","7.96","1.32","0.00"
"5030104005187","JAKEMANS menthol lozenges peppermint 73g","8","7.92","1.36","0.00"
"6003058068194","KEDLEY KNEE SUPPORT ","4","35.96","6.00","0.00"
"6009547616105","KEDLEY PLANTAR FASCIA SLEEVES MEDIUM","4","59.96","10.00","0.00"
"4987072014103","Kool N Sooth Migraine Pads","4","12.48","2.08","0.00"
"5015915832030","Lactulose Oral Sol 300ml","4","25.16","4.20","0.00"
"5000158063938","Lempsip Max Sach Lemon 10s","4","20.96","3.48","0.00"
"5060637641224","LOPERAMIDE ORAL LYOPHILISATE 2X6 TABLETS","4","28.72","4.80","0.00"
"50620814","Magnesium Paste","12","65.88","11.04","0.00"
"4719003342821","MICROLIFE blood pressure monitor BPB2 basic","4","74.96","12.48","0.00"
"991","MISC","4","20.00","3.32","0.00"
"5018632024108","MURRAYS clippers toe nail","4","10.36","1.72","0.00"
"3574661783345","NEUTROGENA T/Gel shampoo scalp relief 250ml","4","39.96","6.68","0.00"
"3574661619576","NEUTROGENA T/Gel shampoo sensitive scalp 150ml","4","24.40","4.08","0.00"
"5000347062193","Night Nurse 160ml","4","35.96","6.00","0.00"
"5054563062574","Night Nurse Capsules 10","4","28.64","4.76","0.00"
"5010441073087","NUMARK first aid plasters assorted fabric  24","4","6.36","1.08","0.00"
"5000223421403","Numark Melolin Pfa Dressing 20x10","16","15.20","2.52","0.00"
"5000167056464","Nurofen 200mg Caplets","4","9.72","1.64","0.00"
"5011417583227","NUROMOL dual action pain relief tablets 200mg/500mg  16","4","19.96","3.32","0.00"
"5011309115512","OPTICROM ALLERGY 2%","4","23.96","4.00","0.00"
"5011417590942","OPTREX eye drops double action rehydrating dry eyes 10ml","4","42.00","7.00","0.00"
"50483464","Optrex Infected Eye Drops","4","31.96","5.32","0.00"
"3574661316123","OVEX SUSPENSION FAMILY PK 30ml","4","63.96","10.68","0.00"
"8001841041391","Pampers Sensitive Baby Wipes 52s","8","9.60","1.60","0.00"
"5024071250039","PARACETAMOL CAPLETS 16S","4","3.40","0.56","0.00"
"5017123055225","PARACETAMOL CAPS 500mg 16","4","2.20","0.36","0.00"
"5017123189999","PARACETAMOL SUSP 200ml","4","15.96","2.68","0.00"
"5023497333326","Peptac Liquid","4","23.68","3.96","0.00"
"5023497334316","PEPTAC LIQUID antacid liquid peppermint 80mg/5ml/250mg/5ml/133.5mg/5ml 500ml","4","23.68","3.96","0.00"
"5000347007309","Piriteze Allergy Syrup 70ml","4","24.36","4.08","0.00"
"5000198522501","Piriton Syrup 2mg/5ml 150ml","4","23.96","4.00","0.00"
"999","Prescriptions Nhs","172","1702.80","0.00","0.00"
"998","Prescriptions Private","4","620.00","0.00","0.00"
"5055172213104","PROBE COVERS","4","6.36","1.08","0.00"
"5010605300479","Rennie Orange Chewable 24","4","12.36","2.08","0.00"
"5010605295416","Rennie Sugar Free Tablets","4","13.16","2.20","0.00"
"5010605295256","Rennie Tabs 24 Peppermint","4","12.36","2.08","0.00"
"5010605295935","Rennie Tabs Peppermint 72s","4","25.16","4.20","0.00"
"5000309007316","ROBITUSSIN CHESTY CGH 250ml","4","33.96","5.68","0.00"
"5000288301160","Scholl Corn Removal Plasters","4","13.96","2.32","0.00"
"5011417585252","SCHOLL foot treatment blister plasters large heel  5","4","15.96","2.68","0.00"
"5012335314207","SEVEN SEAS pure cod liver oil range traditional liquid 450ml","4","48.00","8.00","0.00"
"5012616267659","SOLPADEINE MAX 24","16","145.12","24.16","0.00"
"5012616267994","SOLPADEINE MAX SOL 24","12","102.00","17.04","0.00"
"5012616268182","SOLPADINE PLUSE 24CAP","4","27.56","4.60","0.00"
"5000158100510","Strepsils Hny&lmn 16S","4","13.96","2.32","0.00"
"5060100930206","SURESIGN","4","9.96","1.68","0.00"
"5060100936871","SURESIGN 6 day early midstream pregnancy test  2","4","27.96","4.68","0.00"
"7350121256439","TEPE interdental toothbrushes angle red 0.5mm 6","4","17.80","2.96","0.00"
"7332551449087","Tubigrip Size D 1m","4","19.96","3.32","0.00"
"5060018880099","Ultra Chlora Cherry Spy 15ml","4","24.60","4.12","0.00"
"5024874015101","Valupak Calcium & Vit D 400mg 30s","4","4.56","0.76","0.00"
"42182658","Vaseline Petro Jelly 250ml","8","22.40","3.72","0.00"
"5011321311664","Vicks Sinex Soother Nasal Spry","4","23.12","3.84","0.00"
"5054563028549","Voltarol Heat Patch Non Medicated","4","23.16","3.88","0.00"
"5028763002395","Wisdom Bogof Firm T/brush","4","5.96","1.00","0.00"
"5060361080429","Xailin Night Oint 5g","4","16.56","2.76","0.00"
"5012617001986","ZIPAMOL PLUS effervescent tablets 8/500mg  32","4","23.96","4.00","0.00"
