"SKUID","Description","QTY Sold","Total","Vat","Discount"
"5060428970007","ELLAONE tablet 30mg  1","4","139.80","6.64","0.00"
"5051562013705","Otrivine Adult Nasal Drops 10ml","4","15.00","2.52","0.00"
"010181032806","PALMERS COCONUT OIL BODY LOTION 250ML","4","19.96","3.32","0.00"
"5055382308904","VITAMIN B12 10UG","8","15.92","2.64","0.00"
"5099514400142","WATER WIPES","4","11.44","1.92","0.00"
"5060286630754","AYMES shake compact vanilla 57g 7","4","30.16","0.00","0.00"
"5012251006712","BEAUTY FORMULAS cold wax strips  20","4","9.96","1.68","0.00"
"5017848254927","BELLS OTC medicines analgesics paracetamol caplets 500mg  32","4","6.00","1.00","0.00"
"3574661385495","CALPROFEN oral suspension 100mg/5ml 200ml","4","30.36","5.08","0.00"
"5024874015521","HAIR NAILS & SKIN","4","13.24","2.20","0.00"
"5060057402887","Lactulose 3.3g/5ml Oral Solusion","4","25.16","4.20","0.00"
"5060126090366","MELBOURNE SPRING WATER","4","4.00","0.68","0.00"
"5012616291654","NYTOL ONE A NGT 20 TABLETS","8","65.52","10.96","0.00"
"5012616268007","SOLPADINE PLUS 24","8","58.16","9.68","0.00"
"5060035247127","Difflam Spray 30ml","4","33.96","5.68","0.00"
"4031626711571","HYCOSAN EXTRA 7.5ML","8","87.92","14.64","0.00"
"5016379000058","IBULEVE 5% 50G","4","26.00","4.32","0.00"
"4005900983886","NIVEA ORIGINAL LIP BALM","8","15.92","2.64","0.00"
"5017353506375","PERRIGO heartburn & acid reflux control capsules 20mg  7","4","15.96","2.68","0.00"
"9314839020803","QV gentle wash 250ml","4","25.96","4.32","0.00"
"9314839020698","QV intensive ointment 450g","4","45.96","7.68","0.00"
"5012616267994","SOLPADEINE MAX SOL 24","4","34.00","5.68","0.00"
"5017007601333","SUDOCREM 60G","4","13.40","2.24","0.00"
"5051562030603","Voltarol 12hr EmugeL-P 50g","4","47.96","8.00","0.00"
"3574660438307","AVEENO CREAM 300ML","4","54.68","9.12","0.00"
"5011309013719","Covonia Dry&tckly Linctus 150ml","4","27.96","4.68","0.00"
"5000158105270","Cuprofens 400mg 96s","4","39.56","6.60","0.00"
"96091722","Fishermans Friend","12","9.48","1.56","0.00"
"5000198522501","Piriton Syrup 2mg/5ml 150ml","4","23.96","4.00","0.00"
"5012616268182","SOLPADINE PLUSE 24CAP","4","27.56","4.60","0.00"
"5010441009703","Vapour Rub 50g","4","7.96","1.32","0.00"
"5011309897319","ACRIFLEX CREAM 30g","4","15.96","2.68","0.00"
"5060057401910","ALMUS erectile dysfunction relief tablets f/c 50mg  8","4","107.96","18.00","0.00"
"5060057402153","ALMUS sleep aid tablets 50mg  20","4","21.96","3.68","0.00"
"9001375996494","Cow/gate Instant Carobel 135g Instant Carobel","8","34.80","0.00","0.00"
"5000158071322","Gaviscon Peppermint Tabs 48","4","32.00","5.32","0.00"
"5000223437299","MELOLIN ADHESIVE dressing consumer/OTC pack  10cm x 8cm 5","8","40.72","6.80","0.00"
"5018632021053","MURRAYS emery boards 11cm  11cm","4","4.20","0.72","0.00"
"5012674049907","Ovex Family Pack 4 Tabs","4","53.16","8.88","0.00"
"5017123055232","Paracetamol Caplets 32","12","18.00","3.00","0.00"
"5012616267659","SOLPADEINE MAX 24","12","108.84","18.12","0.00"
"5017007600176","WINDEZE 20S GEL","4","19.96","3.32","0.00"
"6921756492427","1LFT","4","9.96","1.68","0.00"
"5012616291715","Beconase H/fever Ad100 Spray","8","63.92","10.64","0.00"
"5012617021021","Ferrous Sulphate 100s 200mg","4","23.96","4.00","0.00"
"6003058068026","KEDLEY KNEE SUPPORT L","4","25.96","4.32","0.00"
"991","MISC","4","5.16","0.88","0.00"
"5000347062193","Night Nurse 160ml","4","35.96","6.00","0.00"
"5000158105591","NUROFEN PLUS TABLETS 32","4","45.16","7.52","0.00"
"5704947001162","Okeeffes Working Hands 96g","4","35.96","6.00","0.00"
"999","Prescriptions Nhs","104","1029.60","0.00","0.00"
