"SKUID","Description","QTY Sold","Total","Vat","Discount"
"5061017271444","SILEX covid self test  1","1","2.49","0.42","0.00"
"5012616267659","SOLPADEINE MAX 24","1","9.07","1.51","0.00"
"5012616267994","SOLPADEINE MAX SOL 24","2","17.00","2.84","0.00"
"5012616268007","SOLPADINE PLUS 24","1","7.27","1.21","0.00"
"5012616268182","SOLPADINE PLUSE 24CAP","1","6.89","1.15","0.00"
"3574660606027","SUDAFED DECONG TABS 12s","3","14.37","2.40","0.00"
"3574661186962","sudafed sinus max strength cap","1","4.99","0.83","0.00"
"5015664006584","Systane Eye Drops Ultra 10ml Lubricating Eye Drops","1","10.99","1.83","0.00"
"7322541066974","TENA discreet pads extra duo  20","4","19.00","0.00","0.00"
"5024874032061","Valupak Vit D3 1000iu 60s","2","2.28","0.38","0.00"
"5024874015071","Valupak Vit E 100iu 30 Caps","1","1.48","0.25","0.00"
"5024874015439","VALUPAK vitamins effervescent tablets one-a-day vitamin B+C  20","1","4.29","0.72","0.00"
"42182627","VASELINE PETRO JELLY 50ML","1","1.39","0.23","0.00"
"5037154000148","Vizulize Dry Eye Drops","1","3.89","0.65","0.00"
